date,value
2024-07-01,0.6730841074942093
2024-07-02,0.4906323706110097
2024-07-03,0.5150262854572545
2024-07-04,0.7083061703866969
2024-07-05,0.727909887359199
2024-07-06,0.4838206553223455
2024-07-07,0.425427910209506
2024-07-08,0.5787772654126493
2024-07-09,0.51896547210806
2024-07-10,0.5372036696567917
2024-07-11,0.5505524996349122
2024-07-12,0.5324915663622657
2024-07-13,0.4626385466820377
2024-07-14,0.3633663861106946
2024-07-15,0.7348457605653622
2024-07-16,0.7306066116064582
2024-07-17,0.7147121072339502
2024-07-18,0.5392167629423005
2024-07-19,0.6291424880169798
2024-07-20,0.388717475279998
2024-07-21,0.5405081176188318
2024-07-22,0.722557877221
2024-07-23,0.5804172274562585
2024-07-24,0.5785926499658971
2024-07-25,0.666352980251595
2024-07-26,0.5185945423810674
2024-07-27,0.4491079083819866
2024-07-28,0.3841781744695183
2024-07-29,0.4983122674748072
2024-07-30,0.4623690259879668
2024-07-31,0.4858548275844708
2024-08-01,0.513374052232519
2024-08-02,0.4729057430657261
2024-08-03,0.3675056621511901
2024-08-04,0.3341604332313042
2024-08-05,0.3924389259034928
2024-08-06,0.499274815027704
2024-08-07,0.4609860532681978
2024-08-08,0.455001996684294
2024-08-09,0.4823074065641738
2024-08-10,0.4007473854192206
2024-08-11,0.3387929100291676
2024-08-12,0.4311832933001315
2024-08-13,0.4398035723922076
2024-08-14,0.4979655978339747
2024-08-15,0.434838428776368
2024-08-16,0.5655474997666241
2024-08-17,0.4369019678642354
2024-08-18,0.4658260380692314
2024-08-19,0.5422776911076443
2024-08-20,0.5352816692361464
2024-08-21,0.5985534103684235
2024-08-22,0.4763108661576579
2024-08-23,0.5922187278076494
2024-08-24,0.4157804985533904
2024-08-25,0.3555205947450817
2024-08-26,0.5512890346755416
2024-08-27,0.7557864903164856
2024-08-28,0.5210342417889587
2024-08-29,0.532837803101705
2024-08-30,0.5616160264132423
2024-08-31,0.3711410786512805
2024-09-01,0.4235140498423634
2024-09-02,0.4813293859230255
2024-09-03,0.5430994423791822
2024-09-04,0.580500594035582
2024-09-05,0.751946311697804
2024-09-06,0.6861667727026558
2024-09-07,0.552556670945725
2024-09-08,0.4115383732760137
2024-09-09,0.6130756780616999
2024-09-10,0.6414939083268261
2024-09-11,1.2712077310868073
2024-09-12,0.6545200383827136
2024-09-13,0.6045825605677819
2024-09-14,0.4730773021452741
2024-09-15,0.4488453092447654
2024-09-16,0.5151602133156074
2024-09-17,0.4510597149204678
2024-09-18,0.6761612481864325
2024-09-19,0.6000730247596269
2024-09-20,0.6513043944074425
2024-09-21,0.3553967022962538
2024-09-22,0.3622146447009846
2024-09-23,0.6304099965744144
2024-09-24,0.718970736629667
2024-09-25,0.6899963547362391
2024-09-26,0.6090831538695571
2024-09-27,0.5343231485228652
2024-09-28,0.4584219546946951
2024-09-29,0.5160814671458852
2024-09-30,0.5731751708836258
2024-10-01,0.7139919575945897
2024-10-02,0.6114858827734095
2024-10-03,0.5372402437412113
2024-10-04,0.6804042552103835
2024-10-05,0.5262154163458754
2024-10-06,0.5365834587641964
2024-10-07,0.5661441299199278
2024-10-08,0.6720023731153414
2024-10-09,0.5602516217810104
2024-10-10,0.5679020451038965
2024-10-11,0.5944280471065081
2024-10-12,0.4842731108553893
2024-10-13,0.4247371533236223
2024-10-14,0.6414997915461893
