date,value
2024-07-01,1.0952404672361835
2024-07-02,1.2354812869921232
2024-07-03,1.20378960389081
2024-07-04,1.1951696520038493
2024-07-05,1.168961201501877
2024-07-06,0.8237683262988357
2024-07-07,0.8180130912645979
2024-07-08,1.1920377557505848
2024-07-09,1.2617470746839088
2024-07-10,1.4888877568505046
2024-07-11,1.282675363870905
2024-07-12,1.2172676526501036
2024-07-13,0.818282510906666
2024-07-14,0.6724776733129163
2024-07-15,1.059532929949916
2024-07-16,1.120555567726247
2024-07-17,1.091876051446247
2024-07-18,1.1536603044213578
2024-07-19,1.020524484445144
2024-07-20,0.7488885109691212
2024-07-21,0.8124283543493909
2024-07-22,1.1190154450934189
2024-07-23,1.2349638290713325
2024-07-24,1.1993803683109256
2024-07-25,1.1943148950303768
2024-07-26,1.1615551799082346
2024-07-27,0.8459559874249786
2024-07-28,0.8188784102391378
2024-07-29,1.1389114741173283
2024-07-30,1.2755729867572905
2024-07-31,1.3981542551316843
2024-08-01,1.4048020219039596
2024-08-02,1.219157713506322
2024-08-03,0.8005355896471661
2024-08-04,0.8865665694673356
2024-08-05,1.374167171411266
2024-08-06,1.533248227139964
2024-08-07,1.3337550740682165
2024-08-08,0.9832157508138
2024-08-09,0.966412232034798
2024-08-10,0.710185239983429
2024-08-11,0.6495400493605564
2024-08-12,1.09448570190323
2024-08-13,1.2800172683611246
2024-08-14,1.279696516242687
2024-08-15,1.0326714932429792
2024-08-16,0.934281357936335
2024-08-17,0.6759342841668171
2024-08-18,0.7681018684150963
2024-08-19,1.1101404056162247
2024-08-20,1.273568193352549
2024-08-21,1.0543985462236207
2024-08-22,1.1553825150427264
2024-08-23,1.0189459267525616
2024-08-24,0.8219808012875783
2024-08-25,0.9632217415110782
2024-08-26,1.219300503402908
2024-08-27,1.3387069216776049
2024-08-28,1.4020964360587005
2024-08-29,1.6038685631051324
2024-08-30,1.243697853924062
2024-08-31,0.9873073354412704
2024-09-01,0.8238336182531978
2024-09-02,1.1517524591729538
2024-09-03,1.122986369268897
2024-09-04,1.4803266443757113
2024-09-05,1.3781990941206437
2024-09-06,1.250348341369284
2024-09-07,0.9177384246154828
2024-09-08,0.9852442839767764
2024-09-09,1.8165432340968168
2024-09-10,1.5621720110498163
2024-09-11,1.4615818357423194
2024-09-12,1.4269129162569747
2024-09-13,1.1565927245644525
2024-09-14,0.8633660764151253
2024-09-15,0.8550583579340245
2024-09-16,1.0779085401779644
2024-09-17,1.4009168079415888
2024-09-18,1.2678023403495609
2024-09-19,1.2959249009138678
2024-09-20,1.293234291020124
2024-09-21,1.0810264018612807
2024-09-22,1.2085233419607522
2024-09-23,1.4632874373041154
2024-09-24,1.6295699759372817
2024-09-25,1.4898713742644378
2024-09-26,1.5617822691777676
2024-09-27,1.2849048968029138
2024-09-28,0.8727913491784886
2024-09-29,0.912358307990047
2024-09-30,1.2549762814105194
2024-10-01,1.10982909888503
2024-10-02,1.200075947105075
2024-10-03,1.2589690275591023
2024-10-04,1.295375193616162
2024-10-05,0.9274105257209856
2024-10-06,1.0389585003029889
2024-10-07,1.0505244163753242
2024-10-08,1.3137703440446784
2024-10-09,1.6172445600399208
2024-10-10,1.369967939248706
2024-10-11,1.191801723782424
2024-10-12,0.9432023672530002
2024-10-13,0.9453826961074174
2024-10-14,1.2782925615611174
2024-10-15,1.4755871446229911
2024-10-16,1.4529905818078035
2024-10-17,1.3406876962774787
2024-10-18,1.216650734335622
2024-10-19,0.9602713178294574
2024-10-20,0.9170066882597904
2024-10-21,1.2979004212989378
2024-10-22,1.473440248815664
2024-10-23,1.4617786027674653
2024-10-24,1.5785684602372827
2024-10-25,1.3137672332335295
2024-10-26,1.0008548800748422
2024-10-27,1.0648500532805605
2024-10-28,1.3243831640058057
2024-10-29,1.4637018758937834
2024-10-30,1.383811824394137
2024-10-31,1.4507569409530194
2024-11-01,1.212577102452234
2024-11-02,0.9421343413783076
2024-11-03,0.9432296618226268
2024-11-04,1.114692378831242
2024-11-05,1.0985093477696235
2024-11-06,1.065435718295802
2024-11-07,1.1727573533900686
2024-11-08,1.2968849332485697
2024-11-09,0.9739579134080464
2024-11-10,0.9434955985253178
2024-11-11,1.2867974030594094
2024-11-12,1.2900165994783022
2024-11-13,1.2238068029432
2024-11-14,1.4167872483450876
2024-11-15,1.2437596832501292
2024-11-16,1.1197824142704875
2024-11-17,1.3191100029157157
2024-11-18,1.3381793206078472
2024-11-19,1.6747297073052425
2024-11-20,1.4977341604993395
2024-11-21,1.5805099975873835
2024-11-22,1.285718743823661
2024-11-23,1.1058258307303894
2024-11-24,0.8328843185782518
2024-11-25,1.206507787837791
2024-11-26,1.248494773854824
2024-11-27,1.2427890585826018
2024-11-28,1.2914746652343123
2024-11-29,1.2552942645940024
2024-11-30,0.9152729850362604
2024-12-01,0.9718284972381632
2024-12-02,1.367206858955298
2024-12-03,1.5296790465738654
2024-12-04,1.3841078968023928
2024-12-05,1.411665935600111
2024-12-06,1.45446729239808
2024-12-07,1.022733501961675
2024-12-08,0.8878785279231363
2024-12-09,1.42747044756497
2024-12-10,1.5887329229454108
2024-12-11,1.5561732711961025
2024-12-12,1.434601439471833
2024-12-13,1.4569371019439703
2024-12-14,1.202750350127735
2024-12-15,0.9833850679390814
2024-12-16,1.3978146261007864
2024-12-17,1.289537712895377
2024-12-18,1.316216148799774
2024-12-19,1.2410343525858816
2024-12-20,1.1100892171967172
2024-12-21,1.0308606942493233
2024-12-22,1.13586496167859
2024-12-23,1.309868777534337
2024-12-24,1.1104140052761673
2024-12-25,0.8427920886291035
2024-12-26,1.2424231806874322
2024-12-27,1.342049193761898
2024-12-28,1.2661300864628655
2024-12-29,1.10379783324125
2024-12-30,1.1963564051574829
2024-12-31,1.3787803214609269
2025-01-01,1.184143870314083
2025-01-02,1.3377062572456586
2025-01-03,1.1450337489724798
2025-01-04,0.947021685424101
2025-01-05,1.0814731774868938
2025-01-06,1.464715382015298
2025-01-07,1.831241875149232
2025-01-08,1.610894810090208
2025-01-09,1.2993169903474584
2025-01-10,1.233797160400067
2025-01-11,1.026080300351747
2025-01-12,1.1847505676929804
2025-01-13,1.6093368893751852
2025-01-14,1.5821092693360173
2025-01-15,1.4437887144957715
2025-01-16,1.646001329518194
2025-01-17,1.2030326179761577
2025-01-18,1.0685089055360415
2025-01-19,1.2456176904889162
2025-01-20,1.596471014956581
2025-01-21,1.5600455268034352
